-6.071,208.80,1668.60,32.00,-5.963
-6.05,213.70,1668.70,32.00,-5.941
-6.01,226.50,1668.90,32.00,-5.901
-5.97,205.30,1669.10,32.00,-5.859
-5.95,203.80,1669.20,32.00,-5.84
-5.909,208.60,1669.40,32.00,-5.795
-5.87,210.10,1669.60,32.00,-5.753
-5.85,208.50,1669.70,32.00,-5.732
-5.81,190.40,1669.90,32.00,-5.691
-5.77,178.70,1670.10,32.00,-5.651
-5.75,184.90,1670.20,32.00,-5.63
-5.71,176.30,1670.40,32.00,-5.59
-5.669,164.80,1670.60,32.00,-5.547
-5.651,167.10,1670.70,32.00,-5.527
-5.61,168.40,1670.90,32.00,-5.485
-5.571,170.00,1671.10,32.00,-5.444
-5.55,160.90,1671.20,32.00,-5.423
-5.511,154.90,1671.40,32.00,-5.383
-5.471,171.00,1671.60,32.00,-5.342
-5.45,164.90,1671.70,32.00,-5.321
-5.409,157.40,1671.90,32.00,-5.278
-5.37,152.40,1672.10,32.00,-5.237
-5.35,156.90,1672.20,32.00,-5.217
-5.31,159.00,1672.40,32.00,-5.174
-5.27,155.70,1672.60,32.00,-5.135
-5.251,150.40,1672.70,32.00,-5.114
-5.21,148.40,1672.90,32.00,-5.071
-5.17,165.20,1673.10,32.00,-5.029
-5.15,159.60,1673.20,32.00,-5.008
-5.109,151.80,1673.40,32.00,-4.967
-5.07,157.80,1673.60,32.00,-4.924
-5.051,157.30,1673.70,32.00,-4.905
-5.011,163.40,1673.90,32.00,-4.866
-4.971,151.30,1674.10,32.00,-4.822
-4.949,147.90,1674.20,32.00,-4.80
-4.91,159.00,1674.40,32.00,-4.76
-4.871,160.70,1674.60,32.00,-4.717
-4.851,149.80,1674.70,32.00,-4.697
-4.809,147.60,1674.90,32.00,-4.655
-4.769,159.80,1675.10,32.00,-4.613
-4.75,160.10,1675.20,32.00,-4.593
-4.71,155.70,1675.40,32.00,-4.552
-4.67,149.30,1675.60,32.00,-4.51
-4.651,151.90,1675.70,32.00,-4.489
-4.612,156.40,1675.90,32.00,-4.447
-4.572,153.90,1676.10,32.00,-4.407
-4.551,136.10,1676.20,32.00,-4.385
-4.51,143.00,1676.40,32.00,-4.343
-4.47,154.00,1676.60,32.00,-4.30
-4.451,147.60,1676.70,32.00,-4.278
-4.411,138.40,1676.90,32.00,-4.238
-4.37,148.90,1677.10,32.00,-4.196
-4.35,141.40,1677.20,32.00,-4.174
-4.31,152.30,1677.40,32.00,-4.132
-4.27,141.00,1677.60,32.00,-4.09
-4.25,144.80,1677.70,32.00,-4.069
-4.21,150.60,1677.90,32.00,-4.028
-4.17,151.50,1678.10,32.00,-3.986
-4.151,147.10,1678.20,32.00,-3.965
-4.111,144.80,1678.40,32.00,-3.924
-4.07,155.40,1678.60,32.00,-3.88
-4.051,158.30,1678.70,32.00,-3.86
-4.011,151.80,1678.90,32.00,-3.818
-3.97,146.70,1679.10,32.00,-3.775
-3.95,154.10,1679.20,32.00,-3.754
-3.91,155.30,1679.40,32.00,-3.712
-3.871,154.70,1679.60,32.00,-3.671
-3.849,139.30,1679.70,32.00,-3.648
-3.809,156.00,1679.90,32.00,-3.606
-3.771,154.20,1680.10,32.00,-3.563
-3.75,149.30,1680.20,32.00,-3.54
-3.71,144.30,1680.40,32.00,-3.50
-3.67,156.00,1680.60,32.00,-3.458
-3.65,152.70,1680.70,32.00,-3.437
-3.61,147.80,1680.90,32.00,-3.395
-3.57,141.70,1681.10,32.00,-3.352
-3.55,152.30,1681.20,32.00,-3.331
-3.51,150.80,1681.40,32.00,-3.288
-3.469,148.80,1681.60,32.00,-3.246
-3.451,143.70,1681.70,32.00,-3.226
-3.411,146.50,1681.90,32.00,-3.182
-3.371,155.70,1682.10,32.00,-3.141
-3.349,151.70,1682.20,32.00,-3.12
-3.31,139.40,1682.40,32.00,-3.076
-3.271,147.20,1682.60,32.00,-3.034
-3.25,153.90,1682.70,32.00,-3.013
-3.21,148.20,1682.90,32.00,-2.97
-3.17,149.70,1683.10,32.00,-2.93
-3.151,151.00,1683.20,32.00,-2.908
-3.11,156.50,1683.40,32.00,-2.866
-3.069,139.90,1683.60,32.00,-2.821
-3.05,147.40,1683.70,32.00,-2.799
-3.01,150.70,1683.90,32.00,-2.759
-2.97,151.60,1684.10,32.00,-2.716
-2.951,150.80,1684.20,32.00,-2.695
-2.911,139.50,1684.40,32.00,-2.652
-2.87,146.90,1684.60,32.00,-2.61
-2.85,141.40,1684.70,32.00,-2.588
-2.811,156.90,1684.90,32.00,-2.548
-2.77,144.90,1685.10,32.00,-2.506
-2.749,145.90,1685.20,32.00,-2.484
-2.71,159.30,1685.40,32.00,-2.441
-2.67,151.10,1685.60,32.00,-2.397
-2.65,150.10,1685.70,32.00,-2.377
-2.61,142.60,1685.90,32.00,-2.334
-2.569,154.50,1686.10,32.00,-2.293
-2.551,151.00,1686.20,32.00,-2.273
-2.511,145.70,1686.40,32.00,-2.229
-2.47,145.30,1686.60,32.00,-2.186
-2.45,151.20,1686.70,32.00,-2.165
-2.411,151.30,1686.90,32.00,-2.124
-2.37,144.90,1687.10,32.00,-2.079
-2.351,140.00,1687.20,32.00,-2.059
-2.31,147.40,1687.40,32.00,-2.017
-2.27,150.50,1687.60,32.00,-1.974
-2.251,150.20,1687.70,32.00,-1.953
-2.211,136.50,1687.90,32.00,-1.91
-2.171,150.10,1688.10,32.00,-1.869
-2.15,151.20,1688.20,32.00,-1.847
-2.11,148.50,1688.40,32.00,-1.806
-2.07,140.60,1688.60,32.00,-1.765
-2.05,144.00,1688.70,32.00,-1.744
-2.01,155.60,1688.90,32.00,-1.701
-1.97,151.40,1689.10,32.00,-1.658
-1.952,145.60,1689.20,32.00,-1.638
-1.911,152.90,1689.40,32.00,-1.596
-1.87,155.10,1689.60,32.00,-1.554
-1.851,159.20,1689.70,32.00,-1.531
-1.81,152.20,1689.90,32.00,-1.49
-1.771,150.90,1690.10,32.00,-1.448
-1.75,148.90,1690.20,32.00,-1.426
-1.71,155.70,1690.40,32.00,-1.384
-1.671,145.50,1690.60,32.00,-1.342
-1.649,141.40,1690.70,32.00,-1.319
-1.61,147.10,1690.90,32.00,-1.278
-1.571,149.80,1691.10,32.00,-1.236
-1.55,146.80,1691.20,32.00,-1.214
-1.51,148.20,1691.40,32.00,-1.172
-1.469,153.70,1691.60,32.00,-1.129
-1.451,159.70,1691.70,32.00,-1.109
-1.41,150.80,1691.90,32.00,-1.067
-1.37,141.80,1692.10,32.00,-1.025
-1.351,146.90,1692.20,32.00,-1.005
-1.311,147.60,1692.40,32.00,-0.961
-1.27,147.40,1692.60,32.00,-0.921
-1.25,149.30,1692.70,32.00,-0.899
-1.211,139.80,1692.90,32.00,-0.857
-1.171,153.00,1693.10,32.00,-0.815
-1.15,155.30,1693.20,32.00,-0.792
-1.109,144.90,1693.40,32.00,-0.75
-1.07,145.20,1693.60,32.00,-0.708
-1.051,144.70,1693.70,32.00,-0.687
-1.01,154.10,1693.90,32.00,-0.646
-0.971,147.00,1694.10,32.00,-0.604
-0.95,137.00,1694.20,32.00,-0.582
-0.91,140.60,1694.40,32.00,-0.539
-0.869,152.70,1694.60,32.00,-0.497
-0.851,157.80,1694.70,32.00,-0.478
-0.81,141.30,1694.90,32.00,-0.436
-0.77,139.80,1695.10,32.00,-0.392
-0.751,154.30,1695.20,32.00,-0.373
-0.711,151.20,1695.40,32.00,-0.33
-0.67,139.90,1695.60,32.00,-0.288
-0.65,140.60,1695.70,32.00,-0.266
-0.611,142.90,1695.90,32.00,-0.224
-0.57,146.80,1696.10,32.00,-0.183
-0.55,152.90,1696.20,32.00,-0.161
-0.51,141.40,1696.40,32.00,-0.12
-0.469,144.30,1696.60,32.00,-0.077
-0.45,159.60,1696.70,32.00,-0.056
-0.41,151.20,1696.90,32.00,-0.014
-0.37,138.20,1697.10,32.00,0.028
-0.351,149.90,1697.20,32.00,0.048
-0.311,152.60,1697.40,32.00,0.09
-0.269,149.80,1697.60,32.00,0.135
-0.251,145.90,1697.70,32.00,0.154
-0.21,144.40,1697.90,32.00,0.196
-0.17,144.40,1698.10,32.00,0.238
-0.15,155.30,1698.20,32.00,0.26
-0.11,148.70,1698.40,32.00,0.301
-0.071,147.20,1698.60,32.00,0.343
-0.05,143.40,1698.70,32.00,0.365
-0.009,155.60,1698.90,32.00,0.407
0.03,151.50,1699.10,32.00,0.448
0.05,139.70,1699.20,32.00,0.47
0.09,134.70,1699.40,32.00,0.513
0.131,141.60,1699.60,32.00,0.553
0.15,142.80,1699.70,32.00,0.575
0.19,144.80,1699.90,32.00,0.617
0.23,141.60,1700.10,32.00,0.659
0.25,133.70,1700.20,32.00,0.679
0.29,148.50,1700.40,32.00,0.721
0.329,146.90,1700.60,32.00,0.763
0.348,140.30,1700.70,32.00,0.784
0.39,138.40,1700.90,32.00,0.827
0.43,149.50,1701.10,32.00,0.871
0.45,147.00,1701.20,32.00,0.892
0.489,145.30,1701.40,32.00,0.933
0.529,137.70,1701.60,32.00,0.976
0.55,139.60,1701.70,32.00,0.998
0.59,149.80,1701.90,32.00,1.039
0.63,147.10,1702.10,32.00,1.081
0.65,142.20,1702.20,32.00,1.102
0.69,138.80,1702.40,32.00,1.145
0.73,142.50,1702.60,32.00,1.186
0.75,156.20,1702.70,32.00,1.207
0.789,144.60,1702.90,32.00,1.249
0.83,140.80,1703.10,32.00,1.292
0.85,136.90,1703.20,32.00,1.315
0.889,140.60,1703.40,32.00,1.357
0.929,150.40,1703.60,32.00,1.399
0.951,141.20,1703.70,32.00,1.421
0.989,135.70,1703.90,32.00,1.462
1.03,145.90,1704.10,32.00,1.505
1.05,146.50,1704.20,32.00,1.526
1.09,155.30,1704.40,32.00,1.569
1.129,142.00,1704.60,32.00,1.612
1.15,136.20,1704.70,32.00,1.634
1.19,147.30,1704.90,32.00,1.677
1.229,154.40,1705.10,32.00,1.719
1.25,149.30,1705.20,32.00,1.74
1.29,147.50,1705.40,32.00,1.783
1.33,140.80,1705.60,32.00,1.825
1.349,145.90,1705.70,32.00,1.845
1.389,147.70,1705.90,32.00,1.889
1.43,160.80,1706.10,32.00,1.931
1.45,144.80,1706.20,32.00,1.952
1.489,143.90,1706.40,32.00,1.995
1.529,153.10,1706.60,32.00,2.037
1.551,148.00,1706.70,32.00,2.059
1.59,156.90,1706.90,32.00,2.103
1.63,147.70,1707.10,32.00,2.146
1.65,140.10,1707.20,32.00,2.166
1.69,145.40,1707.40,32.00,2.208
1.731,149.30,1707.60,32.00,2.251
1.75,149.40,1707.70,32.00,2.272
1.791,157.00,1707.90,32.00,2.316
1.831,150.00,1708.10,32.00,2.359
1.85,154.20,1708.20,32.00,2.379
1.89,148.40,1708.40,32.00,2.423
1.93,156.50,1708.60,32.00,2.466
1.949,159.90,1708.70,32.00,2.486
1.989,152.30,1708.90,32.00,2.529
2.03,155.40,1709.10,32.00,2.572
2.05,142.30,1709.20,32.00,2.593
2.09,145.70,1709.40,32.00,2.636
2.13,163.70,1709.60,32.00,2.677
2.15,159.60,1709.70,32.00,2.701
2.19,158.10,1709.90,32.00,2.743
2.23,146.70,1710.10,32.00,2.786
2.25,142.90,1710.20,32.00,2.807
2.29,145.00,1710.40,32.00,2.851
2.33,162.10,1710.60,32.00,2.894
2.349,160.00,1710.70,32.00,2.913
2.39,144.50,1710.90,32.00,2.955
2.429,149.30,1711.10,32.00,3.00
2.45,148.50,1711.20,32.00,3.02
2.49,154.80,1711.40,32.00,3.063
2.53,153.60,1711.60,32.00,3.106
2.549,156.70,1711.70,32.00,3.128
2.589,142.00,1711.90,32.00,3.17
2.629,143.40,1712.10,32.00,3.213
2.65,149.50,1712.20,32.00,3.234
2.69,149.50,1712.40,32.00,3.276
2.729,152.40,1712.60,32.00,3.318
2.75,147.20,1712.70,32.00,3.34
2.79,146.70,1712.90,32.00,3.384
2.83,146.80,1713.10,32.00,3.427
2.85,148.80,1713.20,32.00,3.448
2.89,153.30,1713.40,32.00,3.49
2.93,146.00,1713.60,32.00,3.533
2.949,148.20,1713.70,32.00,3.554
2.989,142.90,1713.90,32.00,3.596
3.029,140.20,1714.10,32.00,3.638
3.05,139.50,1714.20,32.00,3.66
3.089,147.20,1714.40,32.00,3.701
3.129,147.90,1714.60,32.00,3.745
3.15,153.00,1714.70,32.00,3.766
3.19,143.50,1714.90,32.00,3.809
3.229,141.70,1715.10,32.00,3.852
3.251,148.70,1715.20,32.00,3.874
3.29,153.40,1715.40,32.00,3.917
3.33,154.50,1715.60,32.00,3.958
3.35,149.80,1715.70,32.00,3.98
3.391,139.90,1715.90,32.00,4.023
3.43,141.40,1716.10,32.00,4.065
3.449,153.90,1716.20,32.00,4.085
3.49,152.60,1716.40,32.00,4.129
3.53,153.30,1716.60,32.00,4.17
3.55,152.60,1716.70,32.00,4.192
3.589,149.60,1716.90,32.00,4.234
3.63,151.50,1717.10,32.00,4.276
3.651,147.00,1717.20,32.00,4.299
3.69,148.90,1717.40,32.00,4.34
3.73,153.80,1717.60,32.00,4.383
3.75,146.30,1717.70,32.00,4.404
3.79,138.50,1717.90,32.00,4.447
3.832,147.70,1718.10,32.00,4.49
3.85,149.20,1718.20,32.00,4.509
3.89,157.60,1718.40,32.00,4.554
3.93,156.60,1718.60,32.00,4.597
3.95,146.60,1718.70,32.00,4.617
3.991,152.80,1718.90,32.00,4.661
4.03,155.10,1719.10,32.00,4.702
4.049,153.20,1719.20,32.00,4.722
4.09,158.10,1719.40,32.00,4.765
4.13,147.80,1719.60,32.00,4.808
4.149,151.30,1719.70,32.00,4.83
4.189,152.70,1719.90,32.00,4.871
4.229,160.30,1720.10,32.00,4.913
4.25,156.50,1720.20,32.00,4.936
4.29,158.90,1720.40,32.00,4.978
4.329,150.60,1720.60,32.00,5.02
4.351,152.40,1720.70,32.00,5.041
4.391,151.90,1720.90,32.00,5.083
4.43,160.40,1721.10,32.00,5.126
4.449,162.70,1721.20,32.00,5.147
4.489,157.70,1721.40,32.00,5.188
4.53,154.40,1721.60,32.00,5.232
4.549,150.20,1721.70,32.00,5.253
4.591,147.90,1721.90,32.00,5.297
4.63,163.70,1722.10,32.00,5.34
4.65,164.40,1722.20,32.00,5.36
4.689,155.20,1722.40,32.00,5.402
4.73,149.60,1722.60,32.00,5.445
4.749,146.30,1722.70,32.00,5.466
4.789,150.00,1722.90,32.00,5.508
4.83,157.40,1723.10,32.00,5.55
4.85,154.90,1723.20,32.00,5.574
4.89,148.20,1723.40,32.00,5.616
4.929,142.80,1723.60,32.00,5.657
4.95,139.60,1723.70,32.00,5.679
4.989,145.20,1723.90,32.00,5.721
5.03,155.00,1724.10,32.00,5.765
5.049,155.30,1724.20,32.00,5.785
5.089,148.00,1724.40,32.00,5.827
5.13,142.30,1724.60,32.00,5.87
5.15,143.30,1724.70,32.00,5.891
5.189,154.30,1724.90,32.00,5.933
5.229,154.00,1725.10,32.00,5.977
5.25,152.50,1725.20,32.00,5.998
5.289,153.30,1725.40,32.00,6.041
5.33,152.40,1725.60,32.00,6.083
5.349,151.50,1725.70,32.00,6.105
5.389,155.10,1725.90,32.00,6.147
5.429,158.00,1726.10,32.00,6.189
5.45,154.40,1726.20,32.00,6.211
5.49,147.80,1726.40,32.00,6.254
5.53,151.50,1726.60,32.00,6.297
5.55,155.00,1726.70,32.00,6.319
5.59,161.60,1726.90,32.00,6.361
5.63,151.90,1727.10,32.00,6.403
5.649,152.20,1727.20,32.00,6.424
5.689,149.20,1727.40,32.00,6.466
5.73,159.80,1727.60,32.00,6.509
5.75,159.70,1727.70,32.00,6.53
5.789,160.30,1727.90,32.00,6.572
5.829,155.50,1728.10,32.00,6.616
5.85,152.10,1728.20,32.00,6.638
5.89,152.20,1728.40,32.00,6.68
5.929,152.50,1728.60,32.00,6.722
5.95,155.90,1728.70,32.00,6.742
5.99,160.10,1728.90,32.00,6.787
6.03,151.30,1729.10,32.00,6.83
6.05,149.20,1729.20,32.00,6.851
6.09,154.90,1729.40,32.00,6.894
6.13,157.00,1729.60,32.00,6.936
6.15,159.70,1729.70,32.00,6.958
6.189,164.90,1729.90,32.00,7.00
6.231,151.80,1730.10,32.00,7.043
6.249,149.20,1730.20,32.00,7.063
6.29,153.40,1730.40,32.00,7.106
6.331,159.30,1730.60,32.00,7.149
6.349,163.50,1730.70,32.00,7.171
6.389,160.80,1730.90,32.00,7.213
6.429,145.90,1731.10,32.00,7.256
6.45,150.10,1731.20,32.00,7.277
6.49,152.40,1731.40,32.00,7.32
6.53,158.50,1731.60,32.00,7.362
6.55,154.40,1731.70,32.00,7.384
6.59,152.90,1731.90,32.00,7.427
6.63,149.20,1732.10,32.00,7.469
6.649,148.30,1732.20,32.00,7.49
6.69,151.10,1732.40,32.00,7.534
6.73,159.10,1732.60,32.00,7.577
6.748,155.30,1732.70,32.00,7.597
6.79,154.30,1732.90,32.00,7.64
6.83,150.20,1733.10,32.00,7.683
6.849,143.20,1733.20,32.00,7.705
6.889,156.80,1733.40,32.00,7.746
6.93,157.70,1733.60,32.00,7.789
6.951,155.30,1733.70,32.00,7.811
6.991,146.50,1733.90,32.00,7.853
7.03,144.30,1734.10,32.00,7.896
7.05,152.70,1734.20,32.00,7.917
7.09,160.10,1734.40,32.00,7.96
7.13,155.70,1734.60,32.00,8.004
7.149,157.90,1734.70,32.00,8.023
7.19,152.50,1734.90,32.00,8.066
7.23,147.50,1735.10,32.00,8.109
7.249,156.00,1735.20,32.00,8.13
7.288,158.80,1735.40,32.00,8.172
7.329,169.60,1735.60,32.00,8.214
7.35,166.20,1735.70,32.00,8.236
7.389,154.90,1735.90,32.00,8.279
7.43,159.40,1736.10,32.00,8.322
7.449,159.10,1736.20,32.00,8.343
7.49,167.90,1736.40,32.00,8.386
7.529,171.40,1736.60,32.00,8.427
7.55,160.10,1736.70,32.00,8.45
7.59,160.50,1736.90,32.00,8.493
7.629,158.80,1737.10,32.00,8.534
7.65,164.60,1737.20,32.00,8.556
7.69,170.20,1737.40,32.00,8.598
7.731,170.60,1737.60,32.00,8.642
7.749,168.00,1737.70,32.00,8.662
7.79,159.00,1737.90,32.00,8.704
7.83,169.40,1738.10,32.00,8.747
7.849,169.70,1738.20,32.00,8.767
7.889,175.70,1738.40,32.00,8.81
7.93,181.80,1738.60,32.00,8.852
7.95,185.20,1738.70,32.00,8.874
7.99,176.30,1738.90,32.00,8.916
8.029,188.30,1739.10,32.00,8.958
8.049,188.40,1739.20,32.00,8.98
8.089,195.20,1739.40,32.00,9.023
8.129,190.10,1739.60,32.00,9.065
8.151,198.70,1739.70,32.00,9.087
8.19,198.30,1739.90,32.00,9.129
8.229,208.20,1740.10,32.00,9.172
8.251,208.50,1740.20,32.00,9.193
8.291,220.80,1740.40,32.00,9.236
8.331,208.90,1740.60,32.00,9.279
8.35,205.10,1740.70,32.00,9.299
8.39,208.40,1740.90,32.00,9.34
8.429,218.80,1741.10,32.00,9.383
8.449,225.10,1741.20,32.00,9.405
8.489,229.10,1741.40,32.00,9.446
8.529,227.20,1741.60,32.00,9.488
8.551,233.90,1741.70,32.00,9.51
8.59,235.70,1741.90,32.00,9.552
8.629,251.50,1742.10,32.00,9.594
8.65,249.80,1742.20,32.00,9.615
8.69,257.30,1742.40,32.00,9.658
8.731,252.40,1742.60,32.00,9.699
8.751,254.60,1742.70,32.00,9.721
8.79,270.30,1742.90,32.00,9.763
8.83,275.70,1743.10,32.00,9.804
8.85,276.10,1743.20,32.00,9.825
8.89,286.30,1743.40,32.00,9.867
8.931,278.40,1743.60,32.00,9.909
8.95,285.00,1743.70,32.00,9.929
8.989,293.10,1743.90,32.00,9.971
9.03,305.50,1744.10,32.00,10.014
9.049,306.20,1744.20,32.00,10.035
9.089,313.00,1744.40,32.00,10.076
9.13,312.50,1744.60,32.00,10.119
9.151,320.50,1744.70,32.00,10.14
9.19,333.90,1744.90,32.00,10.182
9.229,342.20,1745.10,32.00,10.224
9.25,337.70,1745.20,32.00,10.244
9.29,335.00,1745.40,32.00,10.286
9.331,347.20,1745.60,32.00,10.327
9.349,349.30,1745.70,32.00,10.346
9.389,356.60,1745.90,32.00,10.389
9.43,368.30,1746.10,32.00,10.43
9.45,369.90,1746.20,32.00,10.452
9.491,369.80,1746.40,32.00,10.494
9.531,384.70,1746.60,32.00,10.536
9.549,375.50,1746.70,32.00,10.556
9.588,396.10,1746.90,32.00,10.597
9.63,403.40,1747.10,32.00,10.639
9.65,406.70,1747.20,32.00,10.66
9.69,404.00,1747.40,32.00,10.701
9.729,417.50,1747.60,32.00,10.742
9.75,419.10,1747.70,32.00,10.763
9.79,432.80,1747.90,32.00,10.803
9.83,433.60,1748.10,32.00,10.846
9.85,435.20,1748.20,32.00,10.866
9.89,439.30,1748.40,32.00,10.907
9.931,452.50,1748.60,32.00,10.949
9.95,453.50,1748.70,32.00,10.969
9.989,466.50,1748.90,32.00,11.01
10.03,473.20,1749.10,32.00,11.052
10.049,475.50,1749.20,32.00,11.072
10.09,473.50,1749.40,32.00,11.113
10.129,484.20,1749.60,32.00,11.154
10.149,497.80,1749.70,32.00,11.175
10.189,505.40,1749.90,32.00,11.216
10.229,514.20,1750.10,32.00,11.256
10.251,507.40,1750.20,32.00,11.278
10.29,522.20,1750.40,32.00,11.317
10.329,530.80,1750.60,32.00,11.358
10.35,538.80,1750.70,32.00,11.379
10.39,551.30,1750.90,32.00,11.418
10.431,555.70,1751.10,32.00,11.459
10.45,558.00,1751.20,32.00,11.479
10.491,576.80,1751.40,32.00,11.519
10.53,588.50,1751.60,32.00,11.56
10.55,594.40,1751.70,32.00,11.579
10.589,607.00,1751.90,32.00,11.619
10.63,607.10,1752.10,32.00,11.66
10.65,612.30,1752.20,32.00,11.68
10.688,629.50,1752.40,32.00,11.72
10.729,646.90,1752.60,32.00,11.761
10.75,655.70,1752.70,32.00,11.781
10.79,656.60,1752.90,32.00,11.822
10.83,662.20,1753.10,32.00,11.862
10.85,673.80,1753.20,32.00,11.884
10.889,690.40,1753.40,32.00,11.923
10.929,709.50,1753.60,32.00,11.963
10.95,705.70,1753.70,32.00,11.983
10.99,718.60,1753.90,32.00,12.024
11.031,736.60,1754.10,32.00,12.065
11.05,738.40,1754.20,32.00,12.084
11.089,757.60,1754.40,32.00,12.124
11.129,777.80,1754.60,32.00,12.165
11.149,776.80,1754.70,32.00,12.185
11.19,777.80,1754.90,32.00,12.226
11.228,807.00,1755.10,32.00,12.266
11.25,819.30,1755.20,32.00,12.287
11.29,844.40,1755.40,32.00,12.328
11.33,856.10,1755.60,32.00,12.367
11.35,855.90,1755.70,32.00,12.387
11.391,869.00,1755.90,32.00,12.428
11.43,903.20,1756.10,32.00,12.467
11.449,912.60,1756.20,32.00,12.487
11.49,936.40,1756.40,32.00,12.528
11.531,955.40,1756.60,32.00,12.568
11.55,957.30,1756.70,32.00,12.589
11.59,983.60,1756.90,32.00,12.629
11.63,1021.00,1757.10,32.00,12.67
11.649,1027.40,1757.20,32.00,12.69
11.69,1046.00,1757.40,32.00,12.73
11.73,1066.60,1757.60,32.00,12.771
11.75,1086.50,1757.70,32.00,12.791
11.789,1115.10,1757.90,32.00,12.831
11.829,1148.40,1758.10,32.00,12.872
11.85,1161.50,1758.20,32.00,12.893
11.89,1176.30,1758.40,32.00,12.933
11.93,1208.60,1758.60,32.00,12.974
11.95,1221.40,1758.70,32.00,12.994
11.991,1264.90,1758.90,32.00,13.035
12.031,1284.80,1759.10,32.00,13.076
12.049,1290.50,1759.20,32.00,13.095
12.09,1325.50,1759.40,32.00,13.136
12.131,1359.50,1759.60,32.00,13.176
12.149,1379.30,1759.70,32.00,13.197
12.189,1409.00,1759.90,32.00,13.237
12.231,1433.50,1760.10,32.00,13.28
12.249,1444.60,1760.20,32.00,13.299
12.29,1488.40,1760.40,32.00,13.341
12.33,1516.40,1760.60,32.00,13.382
12.349,1533.10,1760.70,32.00,13.403
12.389,1560.70,1760.90,32.00,13.443
12.429,1585.60,1761.10,32.00,13.484
12.45,1603.80,1761.20,32.00,13.505
12.49,1638.90,1761.40,32.00,13.545
12.53,1665.40,1761.60,32.00,13.587
12.551,1680.70,1761.70,32.00,13.608
12.59,1710.90,1761.90,32.00,13.649
12.63,1744.20,1762.10,32.00,13.689
12.649,1755.40,1762.20,32.00,13.709
12.69,1790.50,1762.40,32.00,13.751
12.73,1816.00,1762.60,32.00,13.792
12.749,1828.40,1762.70,32.00,13.812
12.789,1855.20,1762.90,32.00,13.854
12.829,1880.40,1763.10,32.00,13.895
12.85,1892.50,1763.20,32.00,13.916
12.89,1920.40,1763.40,32.00,13.957
12.93,1940.00,1763.60,32.00,13.999
12.95,1955.90,1763.70,32.00,14.021
12.99,1985.00,1763.90,32.00,14.062
13.03,2017.60,1764.10,32.00,14.104
13.05,2036.90,1764.20,32.00,14.124
13.091,2052.90,1764.40,32.00,14.165
13.13,2083.60,1764.60,32.00,14.207
13.149,2098.30,1764.70,32.00,14.227
13.191,2137.80,1764.90,32.00,14.269
13.23,2180.20,1765.10,32.00,14.311
13.249,2182.60,1765.20,32.00,14.331
13.29,2204.10,1765.40,32.00,14.373
13.329,2242.60,1765.60,32.00,14.414
13.349,2258.40,1765.70,32.00,14.435
13.389,2296.30,1765.90,32.00,14.476
13.43,2312.00,1766.10,32.00,14.517
13.45,2325.90,1766.20,32.00,14.539
13.49,2350.60,1766.40,32.00,14.58
13.53,2378.50,1766.60,32.00,14.621
13.55,2395.30,1766.70,32.00,14.643
13.59,2411.10,1766.90,32.00,14.684
13.629,2426.60,1767.10,32.00,14.727
13.65,2436.50,1767.20,32.00,14.748
13.69,2457.40,1767.40,32.00,14.789
13.73,2480.50,1767.60,32.00,14.831
13.75,2488.30,1767.70,32.00,14.852
13.79,2496.60,1767.90,32.00,14.892
13.83,2506.90,1768.10,32.00,14.935
13.849,2511.50,1768.20,32.00,14.955
13.889,2536.70,1768.40,32.00,14.996
13.931,2545.40,1768.60,32.00,15.039
13.95,2544.20,1768.70,32.00,15.06
13.989,2558.80,1768.90,32.00,15.101
14.029,2568.40,1769.10,32.00,15.142
14.049,2572.70,1769.20,32.00,15.164
14.091,2579.70,1769.40,33.00,15.206
14.099,2497.30,1769.60,33.00,15.215
14.085,2318.40,1769.70,33.00,15.202
14.049,2053.30,1769.90,33.00,15.163
14.01,1874.00,1770.10,33.00,15.123
13.989,1799.40,1770.20,33.00,15.103
13.949,1652.50,1770.40,33.00,15.062
13.909,1534.40,1770.60,33.00,15.023
13.89,1492.80,1770.70,33.00,15.003
13.85,1387.60,1770.90,33.00,14.962
13.808,1287.60,1771.10,33.00,14.922
13.79,1245.40,1771.20,33.00,14.901
13.749,1151.40,1771.40,33.00,14.862
13.709,1085.00,1771.60,33.00,14.82
13.69,1048.30,1771.70,33.00,14.80
13.65,986.60,1771.90,33.00,14.759
13.61,913.00,1772.10,33.00,14.718
13.589,886.30,1772.20,33.00,14.696
13.549,823.10,1772.40,33.00,14.655
13.51,785.30,1772.60,33.00,14.614
13.488,759.20,1772.70,33.00,14.592
13.449,698.40,1772.90,33.00,14.551
13.409,666.30,1773.10,33.00,14.509
13.389,645.00,1773.20,33.00,14.488
13.348,606.50,1773.40,33.00,14.445
13.309,566.40,1773.60,33.00,14.404
13.289,546.90,1773.70,33.00,14.384
13.249,510.30,1773.90,33.00,14.341
13.21,495.40,1774.10,33.00,14.30
13.191,469.20,1774.20,33.00,14.279
13.15,445.10,1774.40,33.00,14.238
13.11,404.30,1774.60,33.00,14.197
13.089,385.40,1774.70,33.00,14.176
13.049,367.30,1774.90,33.00,14.136
13.009,357.20,1775.10,33.00,14.094
12.989,341.00,1775.20,33.00,14.074
12.948,308.80,1775.40,33.00,14.035
12.91,296.40,1775.60,33.00,13.993
12.889,285.40,1775.70,33.00,13.971
12.849,275.30,1775.90,33.00,13.931
